ID,Vehicles,Lower_Bound,Upper_Bound,Junction
,31.0,25.0,36.0,2
,31.0,25.0,37.0,2
,31.0,25.0,37.0,2
,30.0,25.0,36.0,2
,30.0,25.0,36.0,2
,30.0,24.0,35.0,2
,30.0,24.0,36.0,2
,30.0,24.0,36.0,2
,30.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,33.0,2
,27.0,21.0,33.0,2
,27.0,22.0,33.0,2
,27.0,21.0,33.0,2
,27.0,21.0,32.0,2
,27.0,21.0,32.0,2
,27.0,21.0,32.0,2
,26.0,21.0,32.0,2
,26.0,20.0,32.0,2
,26.0,21.0,31.0,2
,26.0,21.0,32.0,2
,26.0,20.0,31.0,2
,26.0,20.0,32.0,2
,26.0,20.0,31.0,2
,26.0,20.0,31.0,2
,26.0,20.0,31.0,2
,26.0,20.0,31.0,2
,26.0,20.0,31.0,2
,26.0,20.0,32.0,2
,26.0,20.0,31.0,2
,26.0,20.0,31.0,2
,26.0,20.0,31.0,2
,26.0,21.0,32.0,2
,26.0,21.0,32.0,2
,26.0,21.0,32.0,2
,26.0,20.0,32.0,2
,27.0,21.0,32.0,2
,27.0,21.0,32.0,2
,27.0,21.0,32.0,2
,27.0,21.0,33.0,2
,27.0,21.0,33.0,2
,28.0,22.0,33.0,2
,28.0,22.0,33.0,2
,28.0,22.0,33.0,2
,28.0,22.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,24.0,35.0,2
,30.0,24.0,35.0,2
,30.0,24.0,35.0,2
,30.0,24.0,35.0,2
,30.0,24.0,36.0,2
,31.0,25.0,36.0,2
,31.0,25.0,36.0,2
,31.0,26.0,37.0,2
,31.0,25.0,37.0,2
,32.0,26.0,37.0,2
,32.0,26.0,38.0,2
,32.0,26.0,38.0,2
,32.0,27.0,38.0,2
,33.0,27.0,38.0,2
,33.0,27.0,38.0,2
,33.0,27.0,39.0,2
,33.0,28.0,38.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,29.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,38.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,38.0,2
,33.0,27.0,38.0,2
,33.0,26.0,38.0,2
,33.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,26.0,38.0,2
,32.0,26.0,38.0,2
,32.0,27.0,37.0,2
,32.0,26.0,37.0,2
,31.0,25.0,37.0,2
,31.0,25.0,37.0,2
,31.0,26.0,37.0,2
,31.0,25.0,36.0,2
,29.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,33.0,2
,28.0,22.0,34.0,2
,27.0,21.0,33.0,2
,27.0,22.0,33.0,2
,27.0,22.0,33.0,2
,27.0,21.0,32.0,2
,27.0,21.0,32.0,2
,26.0,21.0,32.0,2
,26.0,21.0,31.0,2
,26.0,21.0,32.0,2
,26.0,20.0,31.0,2
,26.0,20.0,31.0,2
,25.0,20.0,31.0,2
,25.0,20.0,31.0,2
,25.0,20.0,31.0,2
,25.0,19.0,31.0,2
,25.0,19.0,30.0,2
,25.0,19.0,31.0,2
,25.0,19.0,30.0,2
,25.0,19.0,31.0,2
,26.0,21.0,32.0,2
,26.0,20.0,32.0,2
,26.0,21.0,32.0,2
,26.0,21.0,32.0,2
,26.0,20.0,32.0,2
,26.0,21.0,32.0,2
,26.0,21.0,32.0,2
,26.0,21.0,32.0,2
,26.0,21.0,32.0,2
,26.0,20.0,32.0,2
,27.0,21.0,32.0,2
,27.0,21.0,32.0,2
,27.0,21.0,32.0,2
,27.0,21.0,33.0,2
,27.0,21.0,33.0,2
,27.0,22.0,33.0,2
,28.0,22.0,33.0,2
,28.0,22.0,34.0,2
,28.0,22.0,33.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,35.0,2
,29.0,24.0,35.0,2
,31.0,25.0,36.0,2
,31.0,25.0,37.0,2
,31.0,26.0,37.0,2
,31.0,26.0,37.0,2
,32.0,26.0,37.0,2
,32.0,26.0,37.0,2
,32.0,26.0,38.0,2
,32.0,27.0,38.0,2
,33.0,27.0,38.0,2
,33.0,27.0,38.0,2
,33.0,27.0,38.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,39.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,29.0,39.0,2
,34.0,27.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,38.0,2
,33.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,26.0,38.0,2
,32.0,26.0,38.0,2
,32.0,26.0,38.0,2
,32.0,26.0,37.0,2
,31.0,26.0,37.0,2
,31.0,26.0,37.0,2
,31.0,25.0,36.0,2
,31.0,25.0,37.0,2
,31.0,25.0,36.0,2
,30.0,25.0,36.0,2
,30.0,24.0,36.0,2
,30.0,24.0,36.0,2
,30.0,24.0,35.0,2
,30.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,23.0,35.0,2
,29.0,23.0,35.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,33.0,2
,28.0,22.0,33.0,2
,28.0,22.0,33.0,2
,28.0,22.0,33.0,2
,27.0,21.0,33.0,2
,27.0,21.0,33.0,2
,27.0,22.0,33.0,2
,27.0,22.0,33.0,2
,27.0,22.0,33.0,2
,27.0,22.0,32.0,2
,27.0,22.0,33.0,2
,27.0,21.0,33.0,2
,27.0,22.0,33.0,2
,27.0,22.0,33.0,2
,27.0,22.0,33.0,2
,28.0,22.0,34.0,2
,28.0,22.0,33.0,2
,28.0,22.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,35.0,2
,29.0,23.0,34.0,2
,29.0,23.0,35.0,2
,29.0,23.0,35.0,2
,29.0,23.0,35.0,2
,30.0,24.0,36.0,2
,30.0,24.0,35.0,2
,30.0,25.0,36.0,2
,30.0,25.0,36.0,2
,31.0,25.0,36.0,2
,31.0,25.0,36.0,2
,31.0,26.0,37.0,2
,31.0,26.0,37.0,2
,32.0,26.0,37.0,2
,32.0,26.0,38.0,2
,32.0,26.0,38.0,2
,32.0,27.0,38.0,2
,33.0,27.0,38.0,2
,33.0,28.0,38.0,2
,33.0,27.0,39.0,2
,33.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,42.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,40.0,2
,35.0,30.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,28.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,38.0,2
,33.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,26.0,38.0,2
,32.0,26.0,37.0,2
,32.0,26.0,37.0,2
,32.0,26.0,37.0,2
,31.0,26.0,37.0,2
,31.0,25.0,36.0,2
,31.0,25.0,37.0,2
,31.0,25.0,36.0,2
,31.0,25.0,36.0,2
,30.0,24.0,36.0,2
,30.0,24.0,36.0,2
,30.0,24.0,35.0,2
,30.0,24.0,35.0,2
,30.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,23.0,35.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,33.0,2
,28.0,22.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,33.0,2
,28.0,22.0,33.0,2
,28.0,22.0,33.0,2
,28.0,22.0,33.0,2
,28.0,22.0,34.0,2
,28.0,22.0,33.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,24.0,35.0,2
,29.0,23.0,35.0,2
,29.0,24.0,35.0,2
,30.0,24.0,35.0,2
,30.0,24.0,35.0,2
,30.0,24.0,36.0,2
,30.0,25.0,36.0,2
,30.0,25.0,36.0,2
,31.0,25.0,36.0,2
,31.0,25.0,36.0,2
,31.0,26.0,36.0,2
,31.0,26.0,37.0,2
,32.0,26.0,37.0,2
,32.0,26.0,38.0,2
,32.0,27.0,38.0,2
,32.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,38.0,2
,33.0,27.0,38.0,2
,33.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,29.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,30.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,42.0,2
,36.0,29.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,29.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,35.0,30.0,42.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,42.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,28.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,35.0,30.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,38.0,2
,33.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,26.0,38.0,2
,32.0,26.0,37.0,2
,31.0,26.0,37.0,2
,31.0,26.0,37.0,2
,31.0,25.0,37.0,2
,31.0,25.0,37.0,2
,30.0,25.0,36.0,2
,30.0,24.0,36.0,2
,30.0,24.0,36.0,2
,30.0,24.0,35.0,2
,30.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,23.0,35.0,2
,29.0,23.0,35.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,34.0,2
,28.0,23.0,35.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,24.0,34.0,2
,29.0,23.0,35.0,2
,29.0,24.0,35.0,2
,30.0,23.0,35.0,2
,30.0,24.0,35.0,2
,30.0,24.0,36.0,2
,30.0,24.0,36.0,2
,31.0,25.0,36.0,2
,31.0,26.0,37.0,2
,31.0,25.0,36.0,2
,31.0,26.0,37.0,2
,32.0,26.0,37.0,2
,32.0,26.0,37.0,2
,32.0,26.0,38.0,2
,32.0,26.0,38.0,2
,33.0,27.0,38.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,28.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,40.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,31.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,31.0,42.0,2
,36.0,31.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,31.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,31.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,42.0,2
,36.0,29.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,29.0,41.0,2
,36.0,30.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,42.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,40.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,39.0,2
,33.0,27.0,38.0,2
,33.0,27.0,38.0,2
,32.0,27.0,38.0,2
,32.0,26.0,38.0,2
,32.0,26.0,38.0,2
,32.0,26.0,38.0,2
,32.0,26.0,37.0,2
,31.0,26.0,37.0,2
,31.0,26.0,37.0,2
,31.0,25.0,37.0,2
,31.0,25.0,37.0,2
,31.0,25.0,37.0,2
,30.0,25.0,36.0,2
,30.0,25.0,36.0,2
,30.0,24.0,36.0,2
,30.0,24.0,36.0,2
,30.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,24.0,35.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,22.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,23.0,34.0,2
,28.0,22.0,34.0,2
,28.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,34.0,2
,29.0,23.0,35.0,2
,29.0,23.0,35.0,2
,29.0,23.0,35.0,2
,29.0,24.0,35.0,2
,29.0,24.0,35.0,2
,30.0,24.0,35.0,2
,30.0,24.0,36.0,2
,30.0,24.0,36.0,2
,30.0,25.0,36.0,2
,30.0,24.0,36.0,2
,31.0,25.0,36.0,2
,31.0,26.0,37.0,2
,31.0,26.0,37.0,2
,31.0,25.0,37.0,2
,32.0,26.0,38.0,2
,32.0,27.0,38.0,2
,32.0,26.0,38.0,2
,32.0,27.0,38.0,2
,33.0,27.0,38.0,2
,33.0,27.0,39.0,2
,33.0,28.0,39.0,2
,33.0,27.0,39.0,2
,34.0,28.0,39.0,2
,34.0,28.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,34.0,29.0,40.0,2
,35.0,29.0,40.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,29.0,41.0,2
,35.0,30.0,41.0,2
,35.0,29.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
,36.0,31.0,42.0,2
,36.0,31.0,42.0,2
,36.0,31.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,30.0,42.0,2
,36.0,31.0,41.0,2
,36.0,31.0,42.0,2
,36.0,30.0,41.0,2
,36.0,30.0,41.0,2
